,psdtheta_1,psdalpha_1,psdbeta_1,psdtheta_2,psdalpha_2,psdbeta_2,psdtheta_3,psdalpha_3,psdbeta_3,psdtheta_4,psdalpha_4,psdbeta_4,psdtheta_5,psdalpha_5,psdbeta_5,psdtheta_6,psdalpha_6,psdbeta_6,psdtheta_7,psdalpha_7,psdbeta_7,psdtheta_8,psdalpha_8,psdbeta_8,psdtheta_9,psdalpha_9,psdbeta_9,psdtheta_10,psdalpha_10,psdbeta_10,psdtheta_11,psdalpha_11,psdbeta_11,psdtheta_12,psdalpha_12,psdbeta_12,psdtheta_13,psdalpha_13,psdbeta_13,psdtheta_14,psdalpha_14,psdbeta_14,age,gender,participant,video,video_name,target
10,-0.0731255559380047,-0.0776821314788403,-0.1617691579462702,-0.1665136766822952,-0.1705602127072794,-0.2333489236094883,-0.1669296745710941,-0.1732181576782155,-0.2252923928978117,-0.0366136680659121,-0.0379890483472041,-0.0538951066196153,-0.2887652254492106,-0.2853281501857158,-0.2619457579151622,-0.1571183154376811,-0.1593633315443968,-0.1777634097778295,-0.1307972034430587,-0.1358992953666192,-0.2093973729613249,0.0539292507240296,0.0380999168371571,-0.1515480567289842,-0.1632121107199584,-0.1665625529455231,-0.1929475937917405,-0.1943931125646718,-0.1938076841475985,-0.1902747811227119,-0.0778428740438411,-0.0835719278897016,-0.1519506904821072,-0.1391201691603552,-0.1426661670702082,-0.1874049269111047,-0.2395309608517417,-0.2419257440946527,-0.2609872482726629,-0.1070538204662528,-0.1084259880311628,-0.1350923657864434,22,0,1,11,7,7
11,-0.0358707398046198,-0.0183922510510171,0.2776790025123983,-0.0752917597828492,-0.0722676301594973,-0.020809392283855,-0.0786557643848575,-0.0703037857176723,-0.0123149998029847,-0.0461205790805751,-0.0457458505768073,-0.0484484601574987,0.212655850773735,0.2119163617658491,0.198239831691531,-0.0155016338742472,-0.0124465760590714,0.009167922990688,-0.0712854310970449,-0.0685370799482493,-0.0351848997215424,-0.0329240084894247,-0.0217415361526122,0.0956144713609021,-0.0259704885550436,-0.0266637104481385,-0.0386129688342523,2.860609742950129,2.9027319382865406,3.2016635392914368,-0.0401000374760899,-0.0276472951724703,0.1015488110898359,-0.0539079826327271,-0.0516438826175597,-0.0350547491130301,-0.1932191792342688,-0.1895225241393809,-0.1126492004336353,-0.0778270055843428,-0.0721673364919635,0.0120220703919464,22,0,1,12,4,2
12,-0.0428110199992543,-0.0412198573669243,-0.029258859615908,-0.0616717727949849,-0.0617426358328873,-0.0710510460737185,-0.0174341129122243,-0.0216897873770359,-0.0621365739943722,-0.1055961178528537,-0.1051082551627032,-0.1040490577261814,-0.1077208149260613,-0.1065082743297801,-0.0994506369254651,-0.137627864827018,-0.1384811188345941,-0.1476387140764999,-0.0724372359214766,-0.0693905250469495,-0.0296384572624996,-0.3044917091253421,-0.3035898136654347,-0.2573941748017414,-0.1208725986246425,-0.1233908604787772,-0.1444959795663918,-0.1348019584678705,-0.1337864549686319,-0.1273783213924127,-0.0993849821004481,-0.0947242986031996,-0.0421082508888109,-0.1142569691660781,-0.1154204711175309,-0.1336514967584635,-0.191803790656649,-0.1910445491017724,-0.1622359972663262,-0.0848066172949007,-0.0818988973336338,-0.0453489029587356,22,0,1,13,9,3
13,-0.2158639747202441,-0.2173781174015113,-0.2450813689771284,-0.1338429297964913,-0.1358923079987898,-0.1683873282961348,0.0161752058409803,0.0162707687704095,0.0097359989671615,-0.1130973199670451,-0.1112007692474873,-0.0960050453218109,-0.2003925076355428,-0.1967978326627583,-0.1730244069920315,-0.1549408173910007,-0.155195937267359,-0.156673565082942,-0.1321797111572693,-0.1327868463637188,-0.1461729647060817,-0.2256869099749603,-0.2269598213174141,-0.2215614395102185,-0.1640391564389879,-0.1662051742776352,-0.1824681115497226,-0.1491890909606233,-0.1482484681564463,-0.1424394752510406,-0.2248623062938502,-0.2271590021058625,-0.2370645533904865,-0.1163837333232814,-0.1176457598484157,-0.1363151735394631,-0.2334266582665881,-0.2341549420047488,-0.2262350697269165,-0.0889109662688002,-0.0886290034430738,-0.0910197962963344,22,0,1,14,3,4
14,-0.0415833444707249,-0.0324422837405401,0.1317528760919981,-0.1022734142891863,-0.1018233366907488,-0.0918092183056285,-0.0164652919723722,-0.0158549311105311,-0.0207197092669162,0.0121201429167039,0.006190976076541,-0.0393243792875822,-0.1585958707431128,-0.1540597110328343,-0.1212465998173282,-0.1187132486073306,-0.1192303268324591,-0.1244073397827483,-0.0927945621954646,-0.0925376786301598,-0.0922615542517239,-0.1668200652534537,-0.1652060736609462,-0.13211318606871,-0.0928403614617559,-0.0941048546983447,-0.1044067616521861,-0.046077337746492,-0.0441471625576448,-0.0311505943917902,-0.0757489035200855,-0.0719283225210357,-0.0384081622084428,-0.0843344032345268,-0.0842674340463348,-0.0889309278497036,-0.1928306625415786,-0.1919672363872604,-0.1631413306923932,-0.0607403175744085,-0.0566884064951642,0.0050578842233509,22,0,1,15,8,5
15,-0.1594192513283393,-0.153795584026692,-0.0512230510475908,-0.1518573306709305,-0.152299553183985,-0.1454694763176006,0.1868148578715888,0.1648841576117931,-0.0172908702194995,-0.0686988550538045,-0.0715491009118658,-0.0933922838322567,-0.1312476403525791,-0.1286583567981591,-0.1103996452970446,-0.1387861865969603,-0.1395513130171696,-0.1465948246622841,-0.2284772991383325,-0.2305460142205138,-0.2663176801594958,-0.2138796222924888,-0.2144649957697894,-0.1993102988102334,-0.1417075028035054,-0.1438741509129211,-0.161597039396953,-0.1220591598902905,-0.1209027213811117,-0.1134432454952509,-0.1732784626544073,-0.1677488474904637,-0.1009914361956852,-0.1325372984578203,-0.1324831112756636,-0.1387816053222592,-0.1981103120890781,-0.1966820069401458,-0.1550511780909747,-0.0877208345597536,-0.0817302714016375,0.0058222359630567,22,0,1,16,11,1
16,0.2319354196808891,0.2605461967145497,0.7488324370389474,-8.926811288691277e-06,0.0060455245124152,0.0969445605594815,0.0579469808460322,0.0573344909401035,0.0358225251751168,0.1486979685914374,0.1454195831031321,0.1126776103766185,-0.0845520938695941,-0.0799066589775202,-0.0431905107605877,-0.1027189451134656,-0.1026142951079111,-0.1029666181262188,-0.1394462748000047,-0.141495997636787,-0.1728763059279122,-0.1575424454285501,-0.1567431587502033,-0.1335010198723411,-0.1136004778505087,-0.1159300322711807,-0.1366177612344032,-0.1359691686104212,-0.1347686476411059,-0.1273817244253674,-0.0244962044978469,-0.0187827367659934,0.0272937035911443,-0.0862466127199214,-0.0876269690328403,-0.1072475516673277,-0.1666128817078647,-0.165503191346013,-0.1380734876342551,0.0331670110374118,0.0427326348988272,0.1994541780003043,22,0,1,17,16,8
17,-0.1490711082783809,-0.1454368214967842,-0.0728802416168721,-0.1214681724827423,-0.1213195885299037,-0.1137630222250835,-0.1227982314664582,-0.1235173396741675,-0.131187151865487,-0.129665143548345,-0.1230226633967812,-0.0761595245107785,-0.1610373982320507,-0.1562672947927532,-0.1177850357768562,-0.1311369365091708,-0.1316640025570964,-0.1360116962709947,-0.1928793579867466,-0.1915981520203938,-0.1797739575551426,-0.1990234081437098,-0.1983301485773988,-0.1707926572220721,-0.1503883032182389,-0.1532899071296135,-0.175750452547327,-0.1266135247016817,-0.1257578924430729,-0.1204691586888764,-0.1962884360109856,-0.1911650742494498,-0.1297135154835606,-0.1565641625362413,-0.1557884075245142,-0.1547903878972776,-0.3021070436093915,-0.3045478081116141,-0.2987905451168347,-0.1276943341587389,-0.1255074228698579,-0.0930557669268318,22,0,1,18,12,0
18,-0.0846803267249052,-0.0793021717684189,-0.006825984112988,-0.231075543644445,-0.2394576377055103,-0.3702162274835202,0.2453325686260601,0.2412049961093376,0.1781588442649186,0.2252761967290316,0.2235433626979377,0.1956898379285551,-0.2035837764968267,-0.2017032748726013,-0.1900149109961625,0.0747778916267541,0.0640178430854972,-0.0640145076575735,-0.0042273726355899,-0.00507387695417,-0.0114960919866208,-0.1218711991540792,-0.119333649434425,-0.0860138324659372,-0.056209429576107,-0.0599444994174888,-0.0971397299065191,-0.1502786593891345,-0.1491041248811914,-0.142023858971262,0.3219601090558914,0.3366177123433368,0.4577904639304825,-0.0120079069981711,-0.0119103950367216,-0.0126792906733829,-0.3299012815040281,-0.3321842725974028,-0.3147597850823528,-0.0737844154787432,-0.0709271643747131,-0.0414587751470789,30,1,2,1,10,7
19,-0.1045336427890334,-0.1029574283847863,-0.0902762765862882,-0.2624975950837694,-0.2733067780480634,-0.4451127973802297,-0.0682723892945637,-0.0698244768878238,-0.0856013720662491,-0.08929427573334,-0.087865171806993,-0.0788497783898819,-0.2003294413556634,-0.2009292848727302,-0.2035181991201143,0.4024331746210446,0.3730960852243589,0.0779971101785975,0.2961323655087515,0.286427012680837,0.1602101293789898,-0.2298268328429341,-0.2303293094509467,-0.2128191703737677,-0.1584432687751452,-0.1610547503169246,-0.1813212943705538,-0.150721598634136,-0.150138216042985,-0.1469318558635226,-0.3966922144845599,-0.4019104901644931,-0.4065834986776716,-0.1168406577100791,-0.117472536356955,-0.1284043555701603,-0.2802223055435543,-0.2821072747940681,-0.2757847524975004,-0.1215421222672165,-0.1194350713817223,-0.096586207511176,30,1,2,2,2,0
20,-0.2484749054500286,-0.2528824824677687,-0.3312284155100539,-0.0806174356450341,-0.08010519952518,-0.0738829494020902,-0.0166842976142946,-0.0163527578728829,-0.0218519387664131,-0.1542900355958854,-0.155162740724905,-0.1607885452258749,-0.1415696985404949,-0.1393244773044633,-0.1238585726990383,-0.1486325303821356,-0.1497059356236621,-0.1586791820596234,-0.1368552590885993,-0.134869653625429,-0.106952752690482,-0.1433922595336453,-0.1377598923192478,-0.0570845398652025,-0.0579955672192254,-0.0553206956332994,-0.0307086024168756,-0.108178514114869,-0.1055804218772181,-0.0858050390354605,0.6985848509360432,0.7008121754892404,0.5250628758337677,-0.0555337172725777,-0.0560947329413204,-0.063278266069415,-0.2586981464023753,-0.2605889382389564,-0.2506354486365325,-0.0563179519536568,-0.0570867860744269,-0.070645958273921,30,1,2,3,14,2
21,-0.2181060672944466,-0.2152225427542194,-0.174207749526718,-0.3233903263774857,-0.3380308259875739,-0.5695113562739181,-0.1582565956962874,-0.1534519158669308,-0.1066772797496652,-0.2152737558660217,-0.2087221068471856,-0.1507329332407815,-0.337442771653619,-0.3284191045234459,-0.2535581939064516,-0.3433572961860729,-0.3446180941477159,-0.3292786753658355,-0.1536326337614928,-0.155597517092346,-0.1905590394620894,-0.2863355872741697,-0.2881550889204678,-0.2736964935462483,-0.2685545052482585,-0.270806965838874,-0.2783040332330016,-0.1773675482041324,-0.175876868355635,-0.1656866804574206,-0.806462044909408,-0.8213839726074216,-0.8704654518484268,-0.2080150551292694,-0.2075437400129259,-0.2078479036205823,-0.317047548025561,-0.3209685458765071,-0.3388336924586396,-0.1414012020119891,-0.1388653754475165,-0.1108994455257143,30,1,2,4,15,5
22,0.0206959245557433,0.042188906946037,0.3919664277400501,1.3635869837804582,1.432080634825109,2.447567110566005,0.8424492720738103,0.8920565285496223,1.30249448165756,1.574397325863999,1.6347918184202144,2.0924446815494737,0.1717299856382164,0.1722259920758405,0.2159284890879095,1.0822211890735436,1.067220961912655,0.8563352164058341,-0.0123435221017955,-9.312526321133967e-05,0.1977604072189158,0.0558088245340266,0.0888519420016393,0.5116847843649949,0.1080392523863737,0.1283590556431248,0.3296205335340433,0.065504740310569,0.066730790076729,0.0799087438179255,1.1153397373705956,1.1975455231926757,2.015553263675401,0.2329185296542131,0.2542251322534557,0.5321586351858443,-0.3249170977777672,-0.3230373217487919,-0.1354143469232515,-0.0886614403473562,-0.0817284944003694,0.0181769988045981,30,1,2,5,0,1
23,-0.3913981501222032,-0.3953671426362976,-0.4449118099882243,-0.4029011954368697,-0.4233089087136434,-0.7497179187869496,-0.5371836647608002,-0.5334877701512261,-0.4739060078874384,-0.5598876312468296,-0.5551287437775888,-0.4995817332920121,-0.3374937002519768,-0.3277552576600512,-0.2518543691793648,-0.4418357474714786,-0.4495912462181245,-0.5120017632865796,-0.2292150203710429,-0.2317189484375554,-0.2740359082299836,-0.4864612977436013,-0.4966254362348945,-0.5559092631318414,-0.5804090210206546,-0.5907478961612487,-0.6570545875375907,-0.2263856100809103,-0.224168985459605,-0.2082392307883179,-0.7354476350060978,-0.7492026069810442,-0.8087529329722742,-0.3546906526244545,-0.3587812195894457,-0.4240553105697145,-0.398502954697375,-0.4082348828244067,-0.5244227047325801,-0.2058853767990052,-0.2049219119794924,-0.1986848408993497,30,1,2,6,6,6
24,-0.1442410531883895,-0.1314824179694456,0.0959455846302542,0.9295257598617708,0.9909962513104348,1.945157458720089,-0.0832071685754661,-0.0744684876082536,0.0098703842562972,0.0637993815563103,0.0787463399649297,0.2017859152043448,-0.1554013628646032,-0.1514213227926624,-0.1150972846226821,0.106053978485919,0.0944501026858307,-0.0176504382837349,-0.2458746277464884,-0.2477157859336502,-0.2660993319554218,-0.3165409232610499,-0.3194306181893841,-0.3099683347638066,-0.2196003430199339,-0.2219937182672914,-0.231955879687607,-0.0253375151667198,-0.0307813454917653,-0.0785850727970473,0.4523963981836331,0.4571638451000002,0.422302588340951,16.544442644985832,16.417323970397238,13.92962215276008,-0.1251637612896197,-0.1224285177442869,-0.0715590180959678,-0.1130051841897032,-0.1101657863265203,-0.0718794432413036,30,1,2,7,17,3
25,-0.2622674231104565,-0.2581710213880067,-0.1673105755059089,-0.0792656292233641,-0.0830525204246818,-0.1437792463922612,-0.3553528618911709,-0.3417764438270865,-0.1814431280280292,-0.2152433015901527,-0.1987414166665358,-0.0352305420484473,-0.2108628606018392,-0.1961267841055921,-0.0500239549006624,-0.0615294421587489,-0.0657681243809658,-0.1032827784695642,-0.2548247158705619,-0.2582592503785582,-0.3098355928823828,-0.4121586737354236,-0.4224519355463967,-0.4981426951316612,-0.3809361222537605,-0.3826681959275748,-0.372533848212577,-0.1782722405635655,-0.1751556625753215,-0.1472644765025016,-0.1710283678482206,-0.1727707108036316,-0.1858398823889189,-0.4019503304043765,-0.4069673114308829,-0.476858720227464,-0.3549156394983313,-0.3605103967503373,-0.3962107858111826,-0.1584402929321903,-0.1538514282047053,-0.0864385796559095,30,1,2,8,1,4
26,-0.1347225962532335,-0.1280877710047697,-0.0085078253428629,-0.3016770005008442,-0.3160212772952497,-0.5488320739665896,0.0061644871715982,0.0169423409811621,0.1067198722604026,-0.019316464852507,-0.0123167059691212,0.0512035959145655,0.0725430409479867,0.0643096983256519,-0.0039323096963002,-0.2090489209008273,-0.2081103343749966,-0.1902861208632136,-0.1274256845442898,-0.1293836422529594,-0.1693843976930953,-0.3543110099410489,-0.3618251221642526,-0.4124327025701508,-0.290097996696498,-0.2950851045026885,-0.3309653119150004,-0.1106616065579345,-0.1084224892287958,-0.0893061156266748,0.0957605831200269,0.0932280164657947,-0.0016422842713925,1.0308855520737443,1.0504364376341209,1.3813455310958995,0.9688822005762696,0.9995066388050174,1.1581562214582737,-0.0872034734449832,-0.0849141141980376,-0.054496723859252,30,1,2,9,5,8
27,0.3669421471235873,0.363922403003994,0.2170107416857395,-0.2996341648928678,-0.310884187840081,-0.4521685488905842,0.2662688956563559,0.2467972483445841,0.0886204877304681,-0.086004364513415,-0.0913416301274995,-0.1318744325687849,-0.2794000768967987,-0.2756567368938691,-0.2502785014141174,-0.1751607361278583,-0.1794289980786225,-0.2153896801793286,-0.252252836215189,-0.2524426080297493,-0.2524837398592843,-0.6356852395242124,-0.6505850796722669,-0.6876619797197572,-0.440783466996543,-0.4449954707640753,-0.4381994675199302,-0.154413141429312,-0.1528960542481587,-0.1431062525687034,-0.1591047802083727,-0.1659196990567446,-0.223300725935895,-0.0842428305962171,-0.0840963588496126,-0.0880547855474552,-0.4201307114099163,-0.4303934780200615,-0.5417398529384989,-0.0830711827525805,-0.082506298731739,-0.0830765558275641,30,1,2,10,13,6
28,-0.1561159941577888,-0.1562366641492528,-0.1705652076307183,-0.1072759956107321,-0.1070263732770288,-0.0986540009225426,0.0799038762682497,0.0751082804571167,0.0278319597257147,-0.0629188917957751,-0.0655206603728844,-0.0827671971694637,0.1438621576634202,0.1407062037037438,0.1180445071100399,-0.034702298107752,-0.0354430564809757,-0.0429918190549704,0.5287723481505012,0.5038326469743805,0.2624904714101791,0.0653044642695532,0.0549608744297996,-0.0503773691531214,-0.2723481696750505,-0.2713110235304541,-0.2426222086300531,-0.0946356347813607,-0.0947537110573083,-0.0958555064127125,0.2209294461734691,0.2076017320064096,0.0677860707738605,0.0771129684375396,0.0641274053800824,-0.0449980428726495,-0.2871354463429987,-0.2894764981996159,-0.2833073644923619,-0.2420468887422539,-0.2416623017925192,-0.2347147414831859,30,1,2,11,7,7
29,-0.1969531209399805,-0.196502450815153,-0.1992824699861957,-0.1028577129106188,-0.1007883450440551,-0.0553263353640167,-0.1181699952112209,-0.1148946795620948,-0.093559613089671,-0.1265523453568089,-0.1241382753615934,-0.1034701547981584,0.7612843478104541,0.7500618421597869,0.6854061758249766,-0.1170411949324732,-0.1082366275049987,-0.010421033366941,0.0807835616814814,0.0855168272707591,0.1383996405275442,1.0575239693390843,1.0108073959884076,0.4373102765498243,-0.2103068357591458,-0.2067203588628733,-0.156348938174214,-0.1173991232879567,-0.1131484008743505,-0.0781052048918581,-0.3302201681987844,-0.3293719967525835,-0.2988039209120631,-0.179222660657142,-0.1767186911266571,-0.1612296802593931,-0.3188306399465356,-0.3227397221063963,-0.32968806195257,-0.1360187361806001,-0.1355636606387082,-0.1346394284863968,30,1,2,12,4,2
30,0.1039180707790227,0.1016689351217002,0.0459834209976419,-0.2918662994849245,-0.3004430807919884,-0.347378291996895,-0.2487655260714333,-0.2477493649736935,-0.2301815863289508,-0.3454758158058419,-0.3454912730593141,-0.3329974669839971,0.2195801862960475,0.2207699200275762,0.2281207894040369,-0.0587798829676573,-0.0589525149424019,-0.0607896033059164,0.7691754614188587,0.7415906101650692,0.430519499387352,0.7321956507297567,0.6942726966020163,0.2075029651714151,-0.2775412414374015,-0.2800019640303424,-0.2911028324443936,-0.1326460281698716,-0.1293984078338552,-0.103819352560017,-0.5101734260246404,-0.5198214207991724,-0.5716214843823766,-0.2186425598507275,-0.2205815425246932,-0.253361494742991,-0.3659058002482567,-0.3730663276477792,-0.4433806003075213,-0.2239791831885546,-0.2243191731454224,-0.2333822273423316,30,1,2,13,9,3
