,psdtheta_1,psdalpha_1,psdbeta_1,psdgamma_1,psdtheta_2,psdalpha_2,psdbeta_2,psdgamma_2,psdtheta_3,psdalpha_3,psdbeta_3,psdgamma_3,psdtheta_4,psdalpha_4,psdbeta_4,psdgamma_4,psdtheta_5,psdalpha_5,psdbeta_5,psdgamma_5,psdtheta_6,psdalpha_6,psdbeta_6,psdgamma_6,psdtheta_7,psdalpha_7,psdbeta_7,psdgamma_7,psdtheta_8,psdalpha_8,psdbeta_8,psdgamma_8,psdtheta_9,psdalpha_9,psdbeta_9,psdgamma_9,psdtheta_10,psdalpha_10,psdbeta_10,psdgamma_10,psdtheta_11,psdalpha_11,psdbeta_11,psdgamma_11,psdtheta_12,psdalpha_12,psdbeta_12,psdgamma_12,psdtheta_13,psdalpha_13,psdbeta_13,psdgamma_13,psdtheta_14,psdalpha_14,psdbeta_14,psdgamma_14,age,gender,participant,video,video_name,target_emotion,valence,arousal,dominance,stress_bin
10,-0.07312555593800477,-0.07768213147884034,-0.16176915794627025,-0.1665136766822952,-0.17056021270727947,-0.23334892360948836,-0.1669296745710941,-0.17321815767821555,-0.22529239289781172,-0.03661366806591211,-0.03798904834720417,-0.0538951066196153,-0.2887652254492106,-0.2853281501857158,-0.2619457579151622,-0.15711831543768112,-0.1593633315443968,-0.17776340977782953,-0.13079720344305878,-0.13589929536661924,-0.2093973729613249,0.05392925072402969,0.03809991683715719,-0.1515480567289842,-0.16321211071995845,-0.1665625529455231,-0.19294759379174056,-0.19439311256467182,-0.19380768414759852,-0.19027478112271198,-0.07784287404384119,-0.08357192788970162,-0.15195069048210724,-0.13912016916035522,-0.14266616707020824,-0.18740492691110475,-0.2395309608517417,-0.2419257440946527,-0.2609872482726629,-0.10705382046625282,-0.10842598803116284,-0.13509236578644343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,male,1,11,Pride and Prejudice,calmness,4,2,3,0.0
11,-0.03587073980461986,-0.018392251051017137,0.27767900251239835,-0.07529175978284929,-0.07226763015949732,-0.020809392283855085,-0.07865576438485752,-0.07030378571767232,-0.012314999802984719,-0.04612057908057514,-0.04574585057680735,-0.04844846015749878,0.21265585077373508,0.21191636176584916,0.19823983169153106,-0.015501633874247203,-0.01244657605907148,0.009167922990688084,-0.07128543109704497,-0.06853707994824938,-0.03518489972154242,-0.03292400848942471,-0.021741536152612217,0.09561447136090216,-0.025970488555043636,-0.02666371044813857,-0.03861296883425239,2.860609742950129,2.9027319382865406,3.2016635392914368,-0.04010003747608996,-0.027647295172470332,0.10154881108983595,-0.05390798263272712,-0.05164388261755978,-0.035054749113030165,-0.19321917923426885,-0.18952252413938092,-0.11264920043363533,-0.07782700558434281,-0.07216733649196354,0.012022070391946403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,male,1,12,Modern Times,amusement,4,3,4,0.0
12,-0.042811019999254345,-0.04121985736692439,-0.029258859615908038,-0.06167177279498498,-0.061742635832887395,-0.07105104607371854,-0.01743411291222439,-0.021689787377035932,-0.06213657399437221,-0.10559611785285372,-0.10510825516270329,-0.10404905772618142,-0.10772081492606131,-0.10650827432978019,-0.09945063692546512,-0.13762786482701808,-0.13848111883459419,-0.14763871407649992,-0.07243723592147669,-0.06939052504694956,-0.029638457262499675,-0.3044917091253421,-0.30358981366543475,-0.2573941748017414,-0.12087259862464259,-0.12339086047877726,-0.14449597956639182,-0.13480195846787058,-0.13378645496863192,-0.1273783213924127,-0.09938498210044817,-0.09472429860319961,-0.04210825088881095,-0.11425696916607814,-0.11542047111753095,-0.13365149675846358,-0.191803790656649,-0.19104454910177243,-0.16223599726632626,-0.08480661729490077,-0.08189889733363383,-0.04534890295873561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,male,1,13,Remember the Titans,happiness,4,3,2,0.0
13,-0.2158639747202441,-0.21737811740151133,-0.24508136897712848,-0.13384292979649134,-0.1358923079987898,-0.16838732829613487,0.01617520584098035,0.016270768770409536,0.009735998967161513,-0.11309731996704515,-0.11120076924748737,-0.09600504532181098,-0.20039250763554284,-0.19679783266275838,-0.1730244069920315,-0.15494081739100077,-0.15519593726735903,-0.156673565082942,-0.13217971115726934,-0.13278684636371887,-0.14617296470608174,-0.22568690997496033,-0.22695982131741413,-0.22156143951021856,-0.1640391564389879,-0.16620517427763526,-0.18246811154972267,-0.14918909096062336,-0.14824846815644635,-0.14243947525104064,-0.2248623062938502,-0.2271590021058625,-0.23706455339048654,-0.11638373332328143,-0.11764575984841576,-0.1363151735394631,-0.23342665826658818,-0.2341549420047488,-0.2262350697269165,-0.08891096626880021,-0.08862900344307385,-0.0910197962963344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,male,1,14,Gentlemans Agreement,anger,3,1,2,1.0
14,-0.04158334447072497,-0.03244228374054016,0.1317528760919981,-0.10227341428918635,-0.10182333669074889,-0.09180921830562859,-0.01646529197237227,-0.015854931110531194,-0.02071970926691625,0.01212014291670393,0.006190976076541029,-0.039324379287582256,-0.15859587074311285,-0.15405971103283433,-0.12124659981732823,-0.11871324860733068,-0.11923032683245918,-0.12440733978274832,-0.09279456219546467,-0.09253767863015988,-0.09226155425172396,-0.16682006525345372,-0.16520607366094622,-0.13211318606871006,-0.09284036146175594,-0.09410485469834479,-0.10440676165218611,-0.04607733774649209,-0.044147162557644816,-0.031150594391790278,-0.07574890352008555,-0.07192832252103579,-0.038408162208442814,-0.08433440323452689,-0.08426743404633483,-0.08893092784970365,-0.19283066254157863,-0.19196723638726046,-0.1631413306923932,-0.060740317574408544,-0.05668840649516428,0.00505788422335093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,male,1,15,Psycho,fear,2,5,5,1.0
15,-0.15941925132833934,-0.15379558402669202,-0.051223051047590853,-0.15185733067093055,-0.15229955318398503,-0.14546947631760068,0.18681485787158886,0.16488415761179312,-0.017290870219499536,-0.06869885505380459,-0.07154910091186585,-0.09339228383225671,-0.1312476403525791,-0.12865835679815915,-0.11039964529704466,-0.13878618659696032,-0.13955131301716964,-0.1465948246622841,-0.22847729913833256,-0.23054601422051385,-0.26631768015949586,-0.21387962229248886,-0.21446499576978945,-0.1993102988102334,-0.14170750280350544,-0.14387415091292116,-0.161597039396953,-0.12205915989029058,-0.12090272138111174,-0.11344324549525094,-0.17327846265440736,-0.1677488474904637,-0.10099143619568529,-0.13253729845782034,-0.1324831112756636,-0.13878160532225928,-0.19811031208907817,-0.19668200694014581,-0.1550511780909747,-0.08772083455975363,-0.08173027140163754,0.0058222359630567865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,male,1,16,The Bourne Identitiy,excitement,3,2,2,0.0
16,0.23193541968088913,0.26054619671454976,0.7488324370389474,-8.926811288691277e-06,0.006045524512415282,0.09694456055948157,0.05794698084603227,0.057334490940103504,0.03582252517511681,0.14869796859143747,0.14541958310313213,0.11267761037661858,-0.08455209386959416,-0.07990665897752024,-0.04319051076058771,-0.10271894511346562,-0.10261429510791117,-0.10296661812621886,-0.1394462748000047,-0.14149599763678708,-0.17287630592791228,-0.15754244542855012,-0.1567431587502033,-0.13350101987234111,-0.1136004778505087,-0.11593003227118075,-0.1366177612344032,-0.13596916861042124,-0.13476864764110594,-0.1273817244253674,-0.02449620449784695,-0.018782736765993433,0.027293703591144382,-0.08624661271992148,-0.08762696903284033,-0.10724755166732777,-0.16661288170786479,-0.16550319134601307,-0.1380734876342551,0.03316701103741188,0.04273263489882724,0.19945417800030438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,male,1,17,The Shawshank Redemption,sadness,1,2,5,
17,-0.14907110827838094,-0.14543682149678422,-0.07288024161687214,-0.1214681724827423,-0.1213195885299037,-0.11376302222508355,-0.12279823146645825,-0.12351733967416759,-0.13118715186548707,-0.12966514354834502,-0.12302266339678126,-0.07615952451077851,-0.16103739823205077,-0.1562672947927532,-0.11778503577685626,-0.1311369365091708,-0.13166400255709643,-0.13601169627099471,-0.19287935798674669,-0.1915981520203938,-0.17977395755514267,-0.1990234081437098,-0.19833014857739886,-0.17079265722207215,-0.1503883032182389,-0.15328990712961357,-0.17575045254732705,-0.12661352470168177,-0.12575789244307292,-0.12046915868887643,-0.19628843601098564,-0.19116507424944984,-0.12971351548356064,-0.15656416253624136,-0.15578840752451428,-0.1547903878972776,-0.30210704360939156,-0.30454780811161414,-0.2987905451168347,-0.1276943341587389,-0.12550742286985797,-0.09305576692683185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,male,1,18,The Departed,surprise,3,5,5,0.0
18,-0.08468032672490526,-0.07930217176841899,-0.006825984112988069,-0.23107554364444507,-0.23945763770551032,-0.3702162274835202,0.2453325686260601,0.24120499610933765,0.17815884426491865,0.22527619672903162,0.22354336269793776,0.19568983792855513,-0.20358377649682677,-0.20170327487260134,-0.19001491099616255,0.07477789162675418,0.06401784308549724,-0.0640145076575735,-0.004227372635589901,-0.005073876954170021,-0.011496091986620844,-0.12187119915407921,-0.11933364943442507,-0.08601383246593723,-0.05620942957610702,-0.05994449941748887,-0.09713972990651915,-0.1502786593891345,-0.14910412488119149,-0.14202385897126202,0.3219601090558914,0.3366177123433368,0.4577904639304825,-0.012007906998171143,-0.011910395036721623,-0.01267929067338292,-0.3299012815040281,-0.3321842725974028,-0.31475978508235286,-0.07378441547874327,-0.07092716437471319,-0.041458775147078936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,female,2,1,Searching for Bobby Fischer,calmness,3,2,2,0.0
19,-0.10453364278903343,-0.10295742838478632,-0.0902762765862882,-0.26249759508376946,-0.27330677804806347,-0.4451127973802297,-0.06827238929456372,-0.06982447688782384,-0.08560137206624915,-0.08929427573334002,-0.08786517180699303,-0.07884977838988194,-0.20032944135566347,-0.20092928487273023,-0.2035181991201143,0.4024331746210446,0.37309608522435894,0.07799711017859752,0.2961323655087515,0.286427012680837,0.16021012937898987,-0.22982683284293418,-0.23032930945094676,-0.2128191703737677,-0.1584432687751452,-0.16105475031692462,-0.18132129437055386,-0.150721598634136,-0.15013821604298505,-0.14693185586352261,-0.39669221448455994,-0.40191049016449315,-0.4065834986776716,-0.11684065771007912,-0.11747253635695505,-0.1284043555701603,-0.2802223055435543,-0.2821072747940681,-0.2757847524975004,-0.12154212226721653,-0.11943507138172238,-0.09658620751117608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,female,2,2,D.O.A.,surprise,2,4,3,0.0
20,-0.2484749054500286,-0.2528824824677687,-0.3312284155100539,-0.08061743564503414,-0.08010519952518,-0.07388294940209028,-0.01668429761429467,-0.016352757872882904,-0.021851938766413122,-0.15429003559588547,-0.15516274072490507,-0.1607885452258749,-0.14156969854049492,-0.13932447730446332,-0.12385857269903837,-0.1486325303821356,-0.1497059356236621,-0.1586791820596234,-0.13685525908859936,-0.13486965362542902,-0.10695275269048202,-0.14339225953364532,-0.13775989231924787,-0.057084539865202524,-0.05799556721922544,-0.055320695633299465,-0.030708602416875678,-0.10817851411486905,-0.1055804218772181,-0.08580503903546051,0.6985848509360432,0.7008121754892404,0.5250628758337677,-0.0555337172725777,-0.056094732941320405,-0.063278266069415,-0.2586981464023753,-0.2605889382389564,-0.2506354486365325,-0.0563179519536568,-0.05708678607442699,-0.07064595827392102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,female,2,3,The Hangover,amusement,5,5,4,0.0
21,-0.21810606729444668,-0.21522254275421945,-0.17420774952671805,-0.32339032637748577,-0.3380308259875739,-0.5695113562739181,-0.15825659569628744,-0.15345191586693083,-0.10667727974966525,-0.2152737558660217,-0.20872210684718562,-0.15073293324078155,-0.337442771653619,-0.32841910452344597,-0.2535581939064516,-0.3433572961860729,-0.34461809414771594,-0.32927867536583555,-0.15363263376149286,-0.155597517092346,-0.19055903946208944,-0.2863355872741697,-0.2881550889204678,-0.27369649354624837,-0.2685545052482585,-0.270806965838874,-0.2783040332330016,-0.17736754820413247,-0.17587686835563507,-0.16568668045742066,-0.806462044909408,-0.8213839726074216,-0.8704654518484268,-0.20801505512926946,-0.20754374001292591,-0.2078479036205823,-0.31704754802556107,-0.3209685458765071,-0.3388336924586396,-0.1414012020119891,-0.13886537544751654,-0.11089944552571433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,female,2,4,The Ring,fear,1,5,4,1.0
22,0.020695924555743376,0.042188906946037,0.3919664277400501,1.3635869837804582,1.432080634825109,2.4475671105660055,0.8424492720738103,0.8920565285496223,1.30249448165756,1.574397325863999,1.6347918184202144,2.0924446815494737,0.17172998563821643,0.17222599207584058,0.2159284890879095,1.0822211890735436,1.067220961912655,0.8563352164058341,-0.01234352210179551,-9.312526321133967e-05,0.1977604072189158,0.05580882453402667,0.08885194200163936,0.5116847843649949,0.1080392523863737,0.12835905564312483,0.32962053353404336,0.06550474031056906,0.066730790076729,0.07990874381792551,1.1153397373705956,1.1975455231926755,2.015553263675401,0.23291852965421314,0.2542251322534557,0.5321586351858443,-0.3249170977777672,-0.32303732174879196,-0.13541434692325152,-0.0886614403473562,-0.0817284944003694,0.01817699880459817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,female,2,5,300,excitement,2,2,2,0.0
23,-0.3913981501222032,-0.39536714263629763,-0.4449118099882243,-0.40290119543686975,-0.4233089087136434,-0.7497179187869496,-0.5371836647608002,-0.5334877701512261,-0.4739060078874384,-0.5598876312468296,-0.5551287437775888,-0.4995817332920121,-0.3374937002519768,-0.3277552576600512,-0.2518543691793648,-0.44183574747147863,-0.4495912462181245,-0.5120017632865796,-0.22921502037104297,-0.23171894843755544,-0.2740359082299836,-0.48646129774360136,-0.4966254362348945,-0.5559092631318414,-0.5804090210206546,-0.5907478961612487,-0.6570545875375907,-0.2263856100809103,-0.22416898545960506,-0.20823923078831794,-0.7354476350060978,-0.7492026069810442,-0.8087529329722742,-0.3546906526244545,-0.35878121958944575,-0.42405531056971457,-0.398502954697375,-0.4082348828244067,-0.5244227047325801,-0.2058853767990052,-0.20492191197949242,-0.19868484089934976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,female,2,6,National Lampoon's VanWilder,disgust,2,3,3,2.0
24,-0.14424105318838953,-0.13148241796944563,0.09594558463025424,0.9295257598617709,0.9909962513104349,1.945157458720089,-0.08320716857546613,-0.07446848760825363,0.009870384256297268,0.06379938155631032,0.07874633996492979,0.20178591520434486,-0.1554013628646032,-0.15142132279266243,-0.11509728462268216,0.10605397848591903,0.09445010268583072,-0.01765043828373494,-0.24587462774648844,-0.24771578593365023,-0.26609933195542185,-0.3165409232610499,-0.3194306181893841,-0.30996833476380664,-0.21960034301993392,-0.22199371826729145,-0.231955879687607,-0.025337515166719872,-0.030781345491765384,-0.07858507279704738,0.4523963981836331,0.4571638451000002,0.422302588340951,16.544442644985832,16.417323970397238,13.92962215276008,-0.12516376128961976,-0.12242851774428698,-0.07155901809596787,-0.11300518418970323,-0.1101657863265203,-0.07187944324130367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,female,2,7,Wall-E,happiness,4,2,2,0.0
25,-0.26226742311045653,-0.25817102138800674,-0.16731057550590894,-0.07926562922336419,-0.08305252042468189,-0.14377924639226128,-0.35535286189117093,-0.34177644382708655,-0.1814431280280292,-0.2152433015901527,-0.19874141666653586,-0.035230542048447375,-0.21086286060183923,-0.19612678410559217,-0.050023954900662464,-0.061529442158748913,-0.0657681243809658,-0.10328277846956421,-0.2548247158705619,-0.25825925037855824,-0.3098355928823828,-0.4121586737354236,-0.4224519355463967,-0.4981426951316612,-0.38093612225376056,-0.38266819592757484,-0.372533848212577,-0.17827224056356558,-0.17515566257532156,-0.14726447650250166,-0.1710283678482206,-0.17277071080363168,-0.1858398823889189,-0.4019503304043765,-0.40696731143088294,-0.476858720227464,-0.3549156394983313,-0.36051039675033736,-0.3962107858111826,-0.15844029293219034,-0.1538514282047053,-0.08643857965590956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,female,2,8,Crash,anger,2,5,4,1.0
