,video_name,video,psdbeta_9,psdbeta_13,psdtheta_13,psdtheta_3,psdalpha_9,psdalpha_3,psdalpha_7,psdbeta_5,psdalpha_13,psdalpha_8,psdtheta_11,psdbeta_7,psdbeta_10,psdtheta_5,psdtheta_10,psdtheta_8,psdtheta_7,psdalpha_10,psdalpha_11,psdalpha_5,psdbeta_1,psdalpha_2,psdbeta_3,psdtheta_2,psdtheta_12,psdbeta_2,psdtheta_9,gender,target
10,7,11,-0.1929475937917405,-0.2609872482726629,-0.2395309608517417,-0.1669296745710941,-0.1665625529455231,-0.1732181576782155,-0.1358992953666192,-0.2619457579151622,-0.2419257440946527,0.0380999168371571,-0.0778428740438411,-0.2093973729613249,-0.1902747811227119,-0.2887652254492106,-0.1943931125646718,0.0539292507240296,-0.1307972034430587,-0.1938076841475985,-0.0835719278897016,-0.2853281501857158,-0.1617691579462702,-0.1705602127072794,-0.2252923928978117,-0.1665136766822952,-0.1391201691603552,-0.2333489236094883,-0.1632121107199584,0,7
11,4,12,-0.0386129688342523,-0.1126492004336353,-0.1932191792342688,-0.0786557643848575,-0.0266637104481385,-0.0703037857176723,-0.0685370799482493,0.198239831691531,-0.1895225241393809,-0.0217415361526122,-0.0401000374760899,-0.0351848997215424,3.2016635392914368,0.212655850773735,2.860609742950129,-0.0329240084894247,-0.0712854310970449,2.9027319382865406,-0.0276472951724703,0.2119163617658491,0.2776790025123983,-0.0722676301594973,-0.0123149998029847,-0.0752917597828492,-0.0539079826327271,-0.020809392283855,-0.0259704885550436,0,2
12,9,13,-0.1444959795663918,-0.1622359972663262,-0.191803790656649,-0.0174341129122243,-0.1233908604787772,-0.0216897873770359,-0.0693905250469495,-0.0994506369254651,-0.1910445491017724,-0.3035898136654347,-0.0993849821004481,-0.0296384572624996,-0.1273783213924127,-0.1077208149260613,-0.1348019584678705,-0.3044917091253421,-0.0724372359214766,-0.1337864549686319,-0.0947242986031996,-0.1065082743297801,-0.029258859615908,-0.0617426358328873,-0.0621365739943722,-0.0616717727949849,-0.1142569691660781,-0.0710510460737185,-0.1208725986246425,0,3
13,3,14,-0.1824681115497226,-0.2262350697269165,-0.2334266582665881,0.0161752058409803,-0.1662051742776352,0.0162707687704095,-0.1327868463637188,-0.1730244069920315,-0.2341549420047488,-0.2269598213174141,-0.2248623062938502,-0.1461729647060817,-0.1424394752510406,-0.2003925076355428,-0.1491890909606233,-0.2256869099749603,-0.1321797111572693,-0.1482484681564463,-0.2271590021058625,-0.1967978326627583,-0.2450813689771284,-0.1358923079987898,0.0097359989671615,-0.1338429297964913,-0.1163837333232814,-0.1683873282961348,-0.1640391564389879,0,4
14,8,15,-0.1044067616521861,-0.1631413306923932,-0.1928306625415786,-0.0164652919723722,-0.0941048546983447,-0.0158549311105311,-0.0925376786301598,-0.1212465998173282,-0.1919672363872604,-0.1652060736609462,-0.0757489035200855,-0.0922615542517239,-0.0311505943917902,-0.1585958707431128,-0.046077337746492,-0.1668200652534537,-0.0927945621954646,-0.0441471625576448,-0.0719283225210357,-0.1540597110328343,0.1317528760919981,-0.1018233366907488,-0.0207197092669162,-0.1022734142891863,-0.0843344032345268,-0.0918092183056285,-0.0928403614617559,0,5
15,11,16,-0.161597039396953,-0.1550511780909747,-0.1981103120890781,0.1868148578715888,-0.1438741509129211,0.1648841576117931,-0.2305460142205138,-0.1103996452970446,-0.1966820069401458,-0.2144649957697894,-0.1732784626544073,-0.2663176801594958,-0.1134432454952509,-0.1312476403525791,-0.1220591598902905,-0.2138796222924888,-0.2284772991383325,-0.1209027213811117,-0.1677488474904637,-0.1286583567981591,-0.0512230510475908,-0.152299553183985,-0.0172908702194995,-0.1518573306709305,-0.1325372984578203,-0.1454694763176006,-0.1417075028035054,0,1
16,16,17,-0.1366177612344032,-0.1380734876342551,-0.1666128817078647,0.0579469808460322,-0.1159300322711807,0.0573344909401035,-0.141495997636787,-0.0431905107605877,-0.165503191346013,-0.1567431587502033,-0.0244962044978469,-0.1728763059279122,-0.1273817244253674,-0.0845520938695941,-0.1359691686104212,-0.1575424454285501,-0.1394462748000047,-0.1347686476411059,-0.0187827367659934,-0.0799066589775202,0.7488324370389474,0.0060455245124152,0.0358225251751168,-8.926811288691277e-06,-0.0862466127199214,0.0969445605594815,-0.1136004778505087,0,8
17,12,18,-0.175750452547327,-0.2987905451168347,-0.3021070436093915,-0.1227982314664582,-0.1532899071296135,-0.1235173396741675,-0.1915981520203938,-0.1177850357768562,-0.3045478081116141,-0.1983301485773988,-0.1962884360109856,-0.1797739575551426,-0.1204691586888764,-0.1610373982320507,-0.1266135247016817,-0.1990234081437098,-0.1928793579867466,-0.1257578924430729,-0.1911650742494498,-0.1562672947927532,-0.0728802416168721,-0.1213195885299037,-0.131187151865487,-0.1214681724827423,-0.1565641625362413,-0.1137630222250835,-0.1503883032182389,0,0
18,10,1,-0.0971397299065191,-0.3147597850823528,-0.3299012815040281,0.2453325686260601,-0.0599444994174888,0.2412049961093376,-0.00507387695417,-0.1900149109961625,-0.3321842725974028,-0.119333649434425,0.3219601090558914,-0.0114960919866208,-0.142023858971262,-0.2035837764968267,-0.1502786593891345,-0.1218711991540792,-0.0042273726355899,-0.1491041248811914,0.3366177123433368,-0.2017032748726013,-0.006825984112988,-0.2394576377055103,0.1781588442649186,-0.231075543644445,-0.0120079069981711,-0.3702162274835202,-0.056209429576107,1,7
19,2,2,-0.1813212943705538,-0.2757847524975004,-0.2802223055435543,-0.0682723892945637,-0.1610547503169246,-0.0698244768878238,0.286427012680837,-0.2035181991201143,-0.2821072747940681,-0.2303293094509467,-0.3966922144845599,0.1602101293789898,-0.1469318558635226,-0.2003294413556634,-0.150721598634136,-0.2298268328429341,0.2961323655087515,-0.150138216042985,-0.4019104901644931,-0.2009292848727302,-0.0902762765862882,-0.2733067780480634,-0.0856013720662491,-0.2624975950837694,-0.1168406577100791,-0.4451127973802297,-0.1584432687751452,1,0
20,14,3,-0.0307086024168756,-0.2506354486365325,-0.2586981464023753,-0.0166842976142946,-0.0553206956332994,-0.0163527578728829,-0.134869653625429,-0.1238585726990383,-0.2605889382389564,-0.1377598923192478,0.6985848509360432,-0.106952752690482,-0.0858050390354605,-0.1415696985404949,-0.108178514114869,-0.1433922595336453,-0.1368552590885993,-0.1055804218772181,0.7008121754892404,-0.1393244773044633,-0.3312284155100539,-0.08010519952518,-0.0218519387664131,-0.0806174356450341,-0.0555337172725777,-0.0738829494020902,-0.0579955672192254,1,2
21,15,4,-0.2783040332330016,-0.3388336924586396,-0.317047548025561,-0.1582565956962874,-0.270806965838874,-0.1534519158669308,-0.155597517092346,-0.2535581939064516,-0.3209685458765071,-0.2881550889204678,-0.806462044909408,-0.1905590394620894,-0.1656866804574206,-0.337442771653619,-0.1773675482041324,-0.2863355872741697,-0.1536326337614928,-0.175876868355635,-0.8213839726074216,-0.3284191045234459,-0.174207749526718,-0.3380308259875739,-0.1066772797496652,-0.3233903263774857,-0.2080150551292694,-0.5695113562739181,-0.2685545052482585,1,5
22,0,5,0.3296205335340433,-0.1354143469232515,-0.3249170977777672,0.8424492720738103,0.1283590556431248,0.8920565285496223,-9.312526321133967e-05,0.2159284890879095,-0.3230373217487919,0.0888519420016393,1.1153397373705956,0.1977604072189158,0.0799087438179255,0.1717299856382164,0.065504740310569,0.0558088245340266,-0.0123435221017955,0.066730790076729,1.1975455231926757,0.1722259920758405,0.3919664277400501,1.432080634825109,1.30249448165756,1.3635869837804582,0.2329185296542131,2.447567110566005,0.1080392523863737,1,1
23,6,6,-0.6570545875375907,-0.5244227047325801,-0.398502954697375,-0.5371836647608002,-0.5907478961612487,-0.5334877701512261,-0.2317189484375554,-0.2518543691793648,-0.4082348828244067,-0.4966254362348945,-0.7354476350060978,-0.2740359082299836,-0.2082392307883179,-0.3374937002519768,-0.2263856100809103,-0.4864612977436013,-0.2292150203710429,-0.224168985459605,-0.7492026069810442,-0.3277552576600512,-0.4449118099882243,-0.4233089087136434,-0.4739060078874384,-0.4029011954368697,-0.3546906526244545,-0.7497179187869496,-0.5804090210206546,1,6
24,17,7,-0.231955879687607,-0.0715590180959678,-0.1251637612896197,-0.0832071685754661,-0.2219937182672914,-0.0744684876082536,-0.2477157859336502,-0.1150972846226821,-0.1224285177442869,-0.3194306181893841,0.4523963981836331,-0.2660993319554218,-0.0785850727970473,-0.1554013628646032,-0.0253375151667198,-0.3165409232610499,-0.2458746277464884,-0.0307813454917653,0.4571638451000002,-0.1514213227926624,0.0959455846302542,0.9909962513104348,0.0098703842562972,0.9295257598617708,16.544442644985832,1.945157458720089,-0.2196003430199339,1,3
25,1,8,-0.372533848212577,-0.3962107858111826,-0.3549156394983313,-0.3553528618911709,-0.3826681959275748,-0.3417764438270865,-0.2582592503785582,-0.0500239549006624,-0.3605103967503373,-0.4224519355463967,-0.1710283678482206,-0.3098355928823828,-0.1472644765025016,-0.2108628606018392,-0.1782722405635655,-0.4121586737354236,-0.2548247158705619,-0.1751556625753215,-0.1727707108036316,-0.1961267841055921,-0.1673105755059089,-0.0830525204246818,-0.1814431280280292,-0.0792656292233641,-0.4019503304043765,-0.1437792463922612,-0.3809361222537605,1,4
26,5,9,-0.3309653119150004,1.1581562214582737,0.9688822005762696,0.0061644871715982,-0.2950851045026885,0.0169423409811621,-0.1293836422529594,-0.0039323096963002,0.9995066388050174,-0.3618251221642526,0.0957605831200269,-0.1693843976930953,-0.0893061156266748,0.0725430409479867,-0.1106616065579345,-0.3543110099410489,-0.1274256845442898,-0.1084224892287958,0.0932280164657947,0.0643096983256519,-0.0085078253428629,-0.3160212772952497,0.1067198722604026,-0.3016770005008442,1.0308855520737443,-0.5488320739665896,-0.290097996696498,1,8
27,13,10,-0.4381994675199302,-0.5417398529384989,-0.4201307114099163,0.2662688956563559,-0.4449954707640753,0.2467972483445841,-0.2524426080297493,-0.2502785014141174,-0.4303934780200615,-0.6505850796722669,-0.1591047802083727,-0.2524837398592843,-0.1431062525687034,-0.2794000768967987,-0.154413141429312,-0.6356852395242124,-0.252252836215189,-0.1528960542481587,-0.1659196990567446,-0.2756567368938691,0.2170107416857395,-0.310884187840081,0.0886204877304681,-0.2996341648928678,-0.0842428305962171,-0.4521685488905842,-0.440783466996543,1,6
28,7,11,-0.2426222086300531,-0.2833073644923619,-0.2871354463429987,0.0799038762682497,-0.2713110235304541,0.0751082804571167,0.5038326469743805,0.1180445071100399,-0.2894764981996159,0.0549608744297996,0.2209294461734691,0.2624904714101791,-0.0958555064127125,0.1438621576634202,-0.0946356347813607,0.0653044642695532,0.5287723481505012,-0.0947537110573083,0.2076017320064096,0.1407062037037438,-0.1705652076307183,-0.1070263732770288,0.0278319597257147,-0.1072759956107321,0.0771129684375396,-0.0986540009225426,-0.2723481696750505,1,7
29,4,12,-0.156348938174214,-0.32968806195257,-0.3188306399465356,-0.1181699952112209,-0.2067203588628733,-0.1148946795620948,0.0855168272707591,0.6854061758249766,-0.3227397221063963,1.0108073959884076,-0.3302201681987844,0.1383996405275442,-0.0781052048918581,0.7612843478104541,-0.1173991232879567,1.0575239693390843,0.0807835616814814,-0.1131484008743505,-0.3293719967525835,0.7500618421597869,-0.1992824699861957,-0.1007883450440551,-0.093559613089671,-0.1028577129106188,-0.179222660657142,-0.0553263353640167,-0.2103068357591458,1,2
30,9,13,-0.2911028324443936,-0.4433806003075213,-0.3659058002482567,-0.2487655260714333,-0.2800019640303424,-0.2477493649736935,0.7415906101650692,0.2281207894040369,-0.3730663276477792,0.6942726966020163,-0.5101734260246404,0.430519499387352,-0.103819352560017,0.2195801862960475,-0.1326460281698716,0.7321956507297567,0.7691754614188587,-0.1293984078338552,-0.5198214207991724,0.2207699200275762,0.0459834209976419,-0.3004430807919884,-0.2301815863289508,-0.2918662994849245,-0.2186425598507275,-0.347378291996895,-0.2775412414374015,1,3
31,3,14,-0.2292163287926236,-0.2121496727736961,-0.2463842851952898,-0.2729968160672738,-0.2560755971637383,-0.2670486987292605,0.6230465923094158,-0.1660784347267543,-0.2462625275190351,-0.0926877665355041,0.1017297876815825,0.2493215098133561,-0.0697078414725706,-0.2052004771672868,-0.0806942618683814,-0.0840718858816924,0.6597162971309924,-0.0794135421589694,0.1012412880530885,-0.1998043768828099,-0.2798073251946035,-0.1124044757080898,-0.2122540086118409,-0.1140399992912655,-0.1438728650425175,-0.0794896339856114,-0.257235788411854,1,4
32,8,15,-0.1755320622361425,-0.3771826876378407,-0.3521038621408889,-0.1308737365202787,-0.182954692385122,-0.1245076083870237,-0.08218812783192,-0.1181417007547196,-0.3570698677654287,0.2571803905984742,0.0787840178820917,-0.107640687320721,-0.0558401901064651,-0.1979578287196393,-0.0779127380971265,0.2772560838569989,-0.0800672469846989,-0.075202650228795,0.0877496906487231,-0.1884342434421363,-0.0618683239094739,-0.2314237876012755,-0.075613386123517,-0.228782544579898,-0.1373785025142264,-0.2374217326620933,-0.1832466607535557,1,5
33,11,16,-0.1492409433614716,-0.3762926193613772,-0.3631195198204253,-0.1383440191805161,-0.161989641617774,-0.1329401608522998,-0.2861052275760907,-0.0675864271404364,-0.3678303190704828,1.5036810874060038,1.017762748078667,-0.3103707744219954,1.1485186961779632,-0.0832644440338928,1.0014461625584032,1.572526707563812,-0.283800547302492,1.019784574393106,1.0308394908633745,-0.0808020182472089,-0.0708612881098947,-0.2599000467286224,-0.0864732765246232,-0.2573678401788786,-0.1696454191768349,-0.2163844624115818,-0.1628704835332223,1,1
34,16,17,-0.4162170926091953,-0.5678405563336233,-0.4335286735271854,-0.3487219410176035,-0.3689847029242644,-0.3474544435833234,0.4236390157763191,-0.0935797788664083,-0.4444120891407023,-0.7150278103343106,-0.6790827073779268,0.1166681801278613,-0.1756649289694121,-0.1309524616611282,-0.1961349411422463,-0.6941123848586854,0.4513585689133512,-0.1935851180992128,-0.6927361281936745,-0.1254144367446947,-0.3916565719920523,-0.4217067748279582,-0.325172287894015,-0.402921864361324,-0.3112739086325344,-0.6987762352316055,-0.3623051967432957,1,8
35,12,18,-0.2207689422353959,-0.2184771002359412,-0.2266176438638359,-0.1370330372914941,-0.2018695340982055,-0.1373474094463522,-0.1607963149416961,-0.1402663676462082,-0.2272648064838649,-0.1739431999194719,-0.3271211527054306,-0.1825669464558911,-0.0082165543786107,-0.1503469678286669,-0.0123956185803292,-0.1694318474050211,-0.159507222288166,-0.0116045102303997,-0.3266910640081422,-0.1487414701330714,-0.1103865085281327,-0.2503469793831999,-0.1411726054736267,-0.2438826409884448,-0.1267497759208948,-0.3247612144971978,-0.1990194732683138,1,0
36,10,1,6.42994238193791,8.433995987515196,3.9511125390376183,8.591686925474527,7.117230294873311,8.790461198110942,1.798917054948665,0.0230056760117279,4.217251859481055,3.710914974727862,3.9830728802586655,2.9193045692018083,0.8564946759575728,0.1270816425802295,0.9515371957921032,3.5483290273241264,1.7278770695997896,0.9387947030129552,4.169713694661714,0.1114013234075582,6.819634902518981,1.796248267669394,10.00261558898092,1.6438633719337457,3.063738013071597,4.465210960896421,7.181647864500015,0,7
37,2,2,-0.2798495081965456,-0.1865137212221169,-0.1797233874740812,-0.2079978202541716,-0.2378270089197077,-0.2087328506149245,-0.2344897796025379,-0.214305303707063,-0.1810219963664129,-0.2810938309036146,-0.3615278216580496,-0.2917575852310418,-0.1528256981811125,-0.2398676692814603,-0.1598590436541708,-0.2767766610159631,-0.2309350762856819,-0.1589016035248574,-0.367782370939969,-0.2364435143840619,-0.2795320477616153,-0.1278624703787009,-0.212302089109342,-0.1253452685766478,-0.2416849435755451,-0.1700232352286587,-0.232114794995138,0,0
38,14,3,0.2201980525536575,0.0581276895315903,-0.1850164711899848,-0.114812246449671,-0.0749528015448286,-0.0920929045279341,-0.1252146714093006,0.3236042356955894,-0.1738181541890598,-0.1949720828333945,0.1725478319717627,0.0916780434885096,0.3480852892583337,0.1866721881067867,0.1809948711989633,-0.219994947338402,-0.1383499186914916,0.1975375268001757,0.2068164835312999,0.2025581623477867,-0.7081516778729796,-0.4116965844676491,0.096015073483916,-0.3942627986762983,-0.3100964010080592,-0.6460436271534744,-0.0984867459467121,0,2
39,15,4,0.0398067804135995,-0.1131739968083357,-0.1930081695577316,0.1569020562220144,0.0044099347005056,0.1586135681097959,-0.0606124390521906,-0.1663418493141525,-0.1896785662605889,-0.0077163349990008,-0.0701446609998022,0.0077056209498417,-0.1067604592992673,-0.1812750880721117,-0.120870364551681,-0.0191893379126716,-0.0659427259746641,-0.1191286106703857,-0.0653718990857392,-0.1792006495045004,0.5608038158834401,0.0591851884606534,0.1519171850519546,0.0512983554054314,-0.0051495675239059,0.1806261624976036,-0.0001439848662917,0,5
40,0,5,0.0668516336761945,-0.0552008866053517,-0.1306657856616875,0.2558024986047071,0.0353018198829417,0.2601289352573399,0.0078082706832712,-0.0910692013744514,-0.1266594884423052,-0.1062649760971236,0.1811706665949841,0.0824768852633082,-0.1341747126033196,-0.0875370442491507,-0.1723091996669795,-0.1105791445509332,0.0026424592768105,-0.168336066861424,0.1937947748720696,-0.0880763829363392,0.4313671161341715,0.3791619178027027,0.2711932635854166,0.335047310797875,0.1359182799860166,1.11939062403956,0.0310466175483964,0,1
41,6,6,0.3069060095940145,3.521349869468663,4.738962701061947,0.7567251851979342,0.2626350169644848,0.7644568230766041,0.1780258071187826,-0.0226268535592663,4.696837591796538,-0.0952810741506759,1.311876419359064,0.3325205152970239,0.0299008775778247,0.067728138729287,0.1793459576315581,-0.0986122591541135,0.1680977581020918,0.1605155335224481,1.3002208094645331,0.0544611397852194,1.6430765928040372,4.941127345995611,0.7684917432077378,4.86748271787262,0.5835727523070234,5.159937211344488,0.2557849300166066,0,6
42,17,7,0.3150767994639654,0.1710131181269072,-0.0273659586165201,0.3510912510562914,0.2051979245676977,0.3568214833470631,0.0501043761870946,0.2158414278521039,-0.0151282896387809,0.0964151745311267,0.4071657476882246,0.195183923079119,0.1366263656001148,0.2695911479177396,0.122435762176888,0.0777549793860709,0.0394813228078424,0.1244644816752248,0.4295117415487538,0.2630568649327876,0.6434783012988591,0.0853821442377865,0.3696254892577176,0.0681442000786348,0.0751660195767963,0.3697867563870855,0.1911942476806938,0,3
43,1,8,0.0960403084200078,-0.012737835385074,-0.1697658573268434,0.2763659514351903,0.0594050131188394,0.2864684866355597,0.0246068370466171,-0.1600528769772845,-0.1619012810189332,-0.078763390827999,0.1917469373165846,0.1143256676339661,-0.0500501803786343,-0.171999779060677,-0.0589702690881646,-0.0871208647005267,0.018199171260027,-0.0577063823367512,0.207798164469099,-0.1702825473041422,0.3860740385352376,-0.0593163505621824,0.3335928746176113,-0.0735128983190175,-0.0572943858739393,0.2740978476237739,0.0542000194117246,0,4
44,5,9,-0.0887044679744132,-0.0673709240737116,-0.1501052240198498,0.1083922149303247,-0.0759180868409411,0.109758074383563,-0.0560102476689514,0.0806903650962273,-0.145783996000144,-0.2081913421367177,-0.0023041962182987,-0.0107028797935003,-0.0361569094779373,0.0747067273738538,-0.0440280814167671,-0.2068436299876473,-0.0594169321470463,-0.0429190623090306,0.0036019865921989,0.0757885162073758,0.0471846994556797,-0.0448355786180088,0.1012679223512433,-0.0533140255882624,-0.0424544542823218,0.112414454435182,-0.0747457197102595,0,8
45,13,10,-0.1771700878368525,-0.1968569705901836,-0.2211828517944105,-0.2111373698356719,-0.1882565222787642,-0.2006317054818606,-0.1779246110000628,-0.1379290561130101,-0.2208445539525472,-0.1155645669332375,-0.279028255269807,-0.1280544449915238,-0.1565553947800057,-0.1551469238923267,-0.1640191210554417,-0.1215408435263777,-0.1816500403582643,-0.1629454269707186,-0.2750146573299628,-0.1529053356133155,0.0667646982770308,-0.1733451178574081,-0.0824060321638801,-0.1729994643306109,-0.1916432743028171,-0.1489113486911638,-0.1889440713301349,0,6
46,7,11,-0.1648946498243973,-0.1588866710483467,-0.1691028818122425,-0.0480698316045305,-0.1406183464628431,-0.0474161700190412,-0.3030601499849464,-0.1599766224504883,-0.1691271105961799,-0.1303055375425555,0.5597168447138607,-0.3055861646654431,-0.1509774377830758,-0.1755522037956417,-0.1558077722397789,-0.1332282096271403,-0.301254261632934,-0.1551445821739494,0.5218811281786698,-0.1735331414842536,0.0615204897677464,-0.082589819395876,-0.039855378339738,-0.0828725620274389,-0.0964495608575061,-0.0820053056344983,-0.1375442766686967,0,7
47,4,12,-0.1488131451037753,-0.2977499691473534,-0.319218646220029,-0.3462902061255512,-0.1662186618428206,-0.3310563627986403,-0.1013867649516666,-0.0023772420602307,-0.3208146625384434,-0.1943157918244943,-0.3832293563882745,-0.1291400984219989,-0.1301963254349422,0.0022937531594168,-0.1417384913537389,-0.1983074196267485,-0.0991995188143812,-0.1401699562586117,-0.3763635950115442,0.0018031444988572,-0.0299427058615249,-0.2198241250371453,-0.1574766643474343,-0.2178854759162407,-0.2237545525777459,-0.2231501278274114,-0.1678125594544365,0,2
48,9,13,0.3083251192116694,-0.030598782695537,-0.2191348174882787,0.0476340473291533,0.2260680854074282,0.0801520232057291,1.0001685079176763,0.2559793944096343,-0.2113669418716234,0.1045093300076089,0.1429677039250396,0.6854430676061392,-0.0562195200727041,0.3121293542651572,-0.0600997376529809,0.0863755959199852,1.0368107454025868,-0.0594973333744581,0.1702987491258052,0.3046347246694441,-0.012843171270629,-0.0905213783588831,0.3911155888687514,-0.1011147705882543,0.2665365345055533,0.1565407242462615,0.2149557846379097,0,3
49,3,14,0.095704734917306,-0.0822526090908684,-0.1421889842835067,0.2033967016446734,0.0737508425336811,0.2139927546543889,-0.009924191766043,-0.1153141390391298,-0.1390396780067614,-0.016870703679042,8.415683740292945,0.1022847316420865,-0.141585340823071,-0.1272216516839331,-0.1444281329184299,-0.0267296871556934,-0.01815506154789,-0.1440277789353112,8.244350967664055,-0.1256551654174994,0.1883104169657114,0.1099684527235389,0.2913186476634966,0.0853671572735655,0.0258570222731163,0.5557862548962789,0.0705288713918536,0,4
